YEAR;MO;DY;HR;ALLSKY_SFC_SW_DWN;T2M;RH2M;WS10M;WS50M;Wind_80m;Air_Density;Power_Output_kW;Solar_Output_kW;Total_Power_Output_kW;H2_Production_kg;System_Efficiency
2024;10;26;23;0;20,47;74,05;10,01;12,04;12,85888418;1,202178837;850;0;850;15,54313452;72,05%
2024;10;27;0;0;20,44;74,55;9,83;11,8;12,6025609;1,202301679;850;0;850;15,54248731;72,04%
2024;10;27;1;0;20,39;75;9,66;11,55;12,33555749;1,202506473;850;0;850;15,54140863;72,04%
2024;10;27;2;0;20,31;75,74;9,34;11,19;11,95107259;1,202834287;827,8230039;0;827,8230039;15,13424335;72,03%
2024;10;27;3;0;20,24;76,78;8,96;10,82;11,55590754;1,203121272;773,7979991;0;773,7979991;14,14518454;72,02%
2024;10;27;4;0;20,23;77,35;8,8;10,67;11,39570549;1,203162281;752,1926322;0;752,1926322;13,75004313;72,02%
2024;10;27;5;0;20,26;77,68;8,77;10,65;11,37434522;1,203039262;749,2472616;0;749,2472616;13,6967724;72,03%
2024;10;27;6;0;20,3;77,78;8,85;10,77;11,50250686;1,202875277;766,4082269;0;766,4082269;14,01126512;72,03%
2024;10;27;7;66,1;20,4;77,01;9,03;10,95;11,69474931;1,202465508;792,2774555;241,5955;1033,872956;18,90360602;72,04%
2024;10;27;8;267,6;20,72;75,2;9,28;10,96;11,70542945;1,201156123;792,8733723;978,078;1770,951372;32,39492571;72,07%
2024;10;27;9;460,4;21,03;73,86;9,16;10,8;11,53454727;1,199890373;768,8318633;1682,762;2451,593863;44,86478993;72,10%
2024;10;27;10;611,88;21,42;72,29;8,93;10,62;11,34230481;1,198301762;742,0178485;2236,4214;2978,439248;54,53567621;72,14%
2024;10;27;11;688,38;21,74;70,97;8,83;10,58;11,29958427;1,197001424;735,5263709;2516,0289;3251,555271;59,56288074;72,17%
2024;10;27;12;672,88;21,88;70,68;8,96;10,74;11,47046645;1,196433414;757,9989361;2459,3764;3217,375336;58,94819562;72,19%
2024;10;27;13;658,15;21,94;70,49;9,2;11,03;11,7801904;1,196190145;799,7885714;2405,53825;3205,326821;58,73232603;72,19%
2024;10;27;14;559,5;21,89;70,66;9,44;11,28;12,04719381;1,196392862;850;2044,9725;2894,9725;53,04192127;72,19%
2024;10;27;15;429,15;21,69;71,81;9,75;11,55;12,33555749;1,197204416;850;1568,54325;2418,54325;44,30046899;72,17%
2024;10;27;16;268,12;21,38;73,74;9,96;11,73;12,52779995;1,198464503;850;979,9786;1829,9786;33,505329;72,14%
2024;10;27;17;85,82;21,09;75,58;9,91;11,67;12,46371913;1,199645697;850;313,6721;1163,6721;21,29726687;72,11%
2024;10;27;18;0;20,81;77,81;9,37;11,12;11,87631163;1,200788373;816,0830513;0;816,0830513;14,92997016;72,08%
2024;10;27;19;0;20,67;79,95;8,72;10,43;11,13938222;1,201360527;716,9346917;0;716,9346917;13,11353615;72,07%
2024;10;27;20;0;20,63;81,09;8,57;10,33;11,03258086;1,2015241;702,9658344;0;702,9658344;12,85731648;72,06%
2024;10;27;21;0;20,59;81,48;8,59;10,45;11,16074249;1,201687717;719,9547582;0;719,9547582;13,1673147;72,06%
2024;10;27;22;0;20,51;82,34;8,24;10,06;10,74421718;1,202015085;665,7256288;0;665,7256288;12,17416175;72,05%
2024;10;27;23;0;20,37;83,83;7,6;9,41;10,05000831;1,20258841;578,5228678;0;578,5228678;10,57742432;72,04%
2024;10;28;0;0;20,34;84,3;7,26;9,09;9,70824395;1,202711336;537,0240663;0;537,0240663;9,818271977;72,03%
2024;10;28;1;0;20,31;84,64;7,12;8,94;9,548041904;1,202834287;517,9550209;0;517,9550209;9,469243174;72,03%
2024;10;28;2;0;20,27;85,1;7,05;8,87;9,47328095;1,202998262;509,1793208;0;509,1793208;9,30828907;72,03%
2024;10;28;3;0;20,32;84,28;7,21;9,09;9,70824395;1,202793301;537,0606645;0;537,0606645;9,818668473;72,03%
2024;10;28;4;0;20,42;81,88;7,59;9,51;10,15680968;1,202383588;591,6179125;0;591,6179125;10,81759839;72,04%
2024;10;28;5;0;20,48;79,78;7,95;9,87;10,54129459;1,202137895;639,7970294;0;639,7970294;11,69951685;72,05%
2024;10;28;6;0;20,49;78,57;8,11;10,03;10,71217677;1,202096955;661,6434736;0;661,6434736;12,09917529;72,05%
2024;10;28;7;65,38;20,51;78,11;8,06;9,92;10,59469527;1,202015085;646,5386918;238,9639;885,5025918;16,19323534;72,05%
2024;10;28;8;261,65;20,81;76,59;8,04;9,55;10,19953022;1,200788373;596,1311083;956,33075;1552,461858;28,40177746;72,08%
2024;10;28;9;442,92;21,08;75,28;7,9;9,32;9,953887086;1,19968647;565,3641751;1618,8726;2184,236775;39,97485923;72,11%
2024;10;28;10;582,7;21,29;74,55;7,72;9,12;9,740284359;1,198830831;539,1310004;2129,7685;2668,8995;48,85915027;72,13%
2024;10;28;11;672,78;21,44;74,15;7,62;9,03;9,644163132;1,198220408;527,370965;2459,0109;2986,381865;54,68262266;72,14%
2024;10;28;12;756,9;21,58;73,4;7,67;9,1;9,718924086;1,19765124;536,0422763;2766,4695;3302,511776;60,48290476;72,16%
2024;10;28;13;723,47;21,71;72,57;7,88;9,4;10,03932818;1,197123211;574,5856074;2644,28285;3218,868457;58,96166382;72,17%
2024;10;28;14;618,17;21,81;71,71;8,12;9,73;10,39177268;1,196717352;618,0641652;2259,41135;2877,475515;52,7154975;72,18%
2024;10;28;15;485,08;21,78;71,45;8,16;9,78;10,44517336;1,19683908;624,8374575;1772,9674;2397,804858;43,92608097;72,18%
2024;10;28;16;295,92;21,64;71,64;8,01;9,6;10,2529309;1,197407477;601,078714;1081,5876;1682,666314;30,81927205;72,16%
2024;10;28;17;90,15;21,4;72,54;7,71;9,24;9,868445995;1,198383127;554,3735359;329,49825;883,8717859;16,18337833;72,14%
2024;10;28;18;0;21,04;74,78;6,93;8,52;9,099476177;1,199849587;464,4988984;0;464,4988984;8,500565627;72,10%
2024;10;28;19;0;20,78;76,81;6,21;7,88;8,41594745;1,200910931;388,9927737;0;388,9927737;7,11619826;72,08%
2024;10;28;20;0;20,62;77,95;5,66;7,31;7,807179678;1,201565;325,4631885;0;325,4631885;5,952672154;72,06%
2024;10;28;21;0;20,52;78,46;5,37;6,96;7,433374905;1,201974155;288,3473007;0;288,3473007;5,273096374;72,05%
2024;10;28;22;0;20,43;78,71;5,21;6,75;7,209092042;1,202342632;266,8271106;0;266,8271106;4,87894049;72,04%
2024;10;28;23;0;20,35;78,69;5,12;6,62;7,070250269;1,202670358;253,8033502;0;253,8033502;4,640285363;72,04%
2024;10;29;0;0;20,27;78,52;5,14;6,6;7,048889997;1,202998262;251,8767258;0;251,8767258;4,604549475;72,03%
2024;10;29;1;0;20,21;78,38;5,16;6,58;7,027529724;1,203244307;249,9372689;0;249,9372689;4,568713717;72,02%
2024;10;29;2;0;20,15;78,51;5,21;6,61;7,059570133;1,203490453;252,9774412;0;252,9774412;4,623901124;72,02%
2024;10;29;3;0;20,07;79,02;5,27;6,65;7,102290678;1,203818805;257,0513217;0;257,0513217;4,69784125;72,01%
2024;10;29;4;0;19,96;79,89;5,27;6,61;7,059570133;1,204270581;253,1414264;0;253,1414264;4,6256777;72,00%
2024;10;29;5;0;19,86;80,95;5,23;6,53;6,974129042;1,204681581;245,275568;0;245,275568;4,481321584;71,99%
2024;10;29;6;0;19,75;82,17;5,16;6,4;6,835287269;1,205134005;232,6222554;0;232,6222554;4,249489044;71,98%
2024;10;29;7;61,05;19,76;82,39;5,1;6,32;6,749846178;1,205092861;224,8846259;223,13775;448,0223759;8,18448186;71,98%
2024;10;29;8;244,57;20,28;78,96;5,35;6,22;6,643044815;1,202957264;214,9641523;893,90335;1108,867502;20,27144885;72,03%
2024;10;29;9;416,38;20,51;76,88;5,45;6,13;6,546923588;1,202015085;206,3510769;1521,8689;1728,219977;31,60405522;72,05%
2024;10;29;10;550,5;20,76;74,86;5,17;5,83;6,226519497;1,200992651;178,8796199;2012,0775;2190,95712;40,0800572;72,08%
2024;10;29;11;629,15;21;72,77;4,7;5,32;5,681832543;1,200012749;135,4417066;2299,54325;2434,984957;44,55898867;72,10%
2024;10;29;12;708,92;21,22;70,86;4,04;4,63;4,944903134;1,199115909;83,58477963;2591,1026;2674,68738;48,96035614;72,12%
2024;10;29;13;601,5;21,42;69;3,47;4;4,272054543;1,198301762;44,18184736;2198,4825;2242,664347;41,06352572;72,14%
2024;10;29;14;545,58;21,59;67,71;3,26;3,79;4,04777168;1,197610606;33,0091765;1994,0949;2027,104077;37,12533072;72,16%
2024;10;29;15;463,4;21,66;67,29;3,38;3,98;4,250694271;1,197326244;43,03861779;1693,727;1736,765618;31,81102223;72,17%
2024;10;29;16;278,33;21,59;67,51;3,57;4,22;4,507017543;1,197610606;56,93930584;1017,29615;1074,235456;19,67404981;72,16%
2024;10;29;17;82,25;21,44;68,08;3,61;4,3;4,592458634;1,198220408;61,88109996;300,62375;362,50485;6,637703019;72,14%
2024;10;29;18;0;21,07;70,12;3,22;4,15;4,432256589;1,199727245;52,84852096;0;52,84852096;0,967195;72,11%
2024;10;29;19;0;20,82;72,1;3,01;3,88;4,143892907;1,200747525;37,75277013;0;37,75277013;0,690684055;72,08%
2024;10;29;20;0;20,67;73,46;2,81;3,55;3,791448407;1,201360527;21,7383384;0;21,7383384;0,397618486;72,07%
2024;10;29;21;0;20,59;74,05;2,54;3,15;3,364242953;1,201687717;6,788869056;0;6,788869056;0,124162212;72,06%
2024;10;29;22;0;20,56;73,99;2,21;2,69;2,87295668;1,201810459;0;0;0;0;72,06%
2024;10;29;23;0;20,52;73,77;1,99;2,38;2,541872453;1,201974155;0;0;0;0;72,05%
2024;10;30;0;0;20,45;73,6;1,92;2,27;2,424390953;1,202260729;0;0;0;0;72,05%
2024;10;30;1;0;20,37;73,14;1,96;2,29;2,445751226;1,20258841;0;0;0;0;72,04%
2024;10;30;2;0;20,31;72,17;2,02;2,29;2,445751226;1,202834287;0;0;0;0;72,03%
2024;10;30;3;0;20,21;72,2;1,99;2,22;2,370990272;1,203244307;0;0;0;0;72,02%
2024;10;30;4;0;20,1;72,7;1,95;2,16;2,306909453;1,203695652;0;0;0;0;72,01%
2024;10;30;5;0;20,01;73,19;1,87;2,07;2,210788226;1,204065186;0;0;0;0;72,00%
2024;10;30;6;0;20,01;72,26;1,65;1,83;1,954464954;1,204065186;0;0;0;0;72,00%
2024;10;30;7;59,62;20,06;70,5;1,42;1,59;1,698141681;1,203859862;0;217,9111;217,9111;3,982463621;72,01%
2024;10;30;8;260,52;20,4;67,59;1,39;1,59;1,698141681;1,202465508;0;952,2006;952,2006;17,41028711;72,04%
2024;10;30;9;456,73;20,86;65,14;1,62;1,81;1,933104681;1,200584164;0;1669,34815;1669,34815;30,54229207;72,09%
2024;10;30;10;626,62;21,26;64,72;1,49;1,71;1,826303317;1,198952991;0;2290,2961;2290,2961;41,92636967;72,13%
2024;10;30;11;737,55;21,65;62,55;1,3;1,46;1,559299908;1,197366859;0;2695,74525;2695,74525;49,37524263;72,17%
2024;10;30;12;764,55;21,98;60,95;1,15;1,28;1,367057454;1,196028022;0;2794,43025;2794,43025;51,20616122;72,20%
2024;10;30;13;737,7;22,15;62,75;1,01;1,22;1,302976636;1,195339485;0;2696,2935;2696,2935;49,4195013;72,22%
2024;10;30;14;618,65;22,27;63,34;1,09;1,34;1,431138272;1,194853937;0;2261,16575;2261,16575;41,45107072;72,23%
2024;10;30;15;436,3;22,24;63,74;1,25;1,57;1,676781408;1,194975287;0;1594,6765;1594,6765;29,23195826;72,22%
2024;10;30;16;252,55;22,08;63,87;1,49;1,85;1,975825226;1,195622904;0;923,07025;923,07025;16,91701944;72,21%
2024;10;30;17;68,3;21,84;63,22;1,85;2,21;2,360310135;1,196595647;0;249,6365;249,6365;4,57354343;72,18%
2024;10;30;18;0;21,32;65,47;2,01;2,66;2,840916271;1,198708697;0;0;0;0;72,13%
2024;10;30;19;0;20,94;68,41;2,18;2,82;3,011798453;1,200257574;0,039530393;0;0,039530393;0,000723326;72,09%
2024;10;30;20;0;20,7;70,38;2,15;2,66;2,840916271;1,201237876;0;0;0;0;72,07%
2024;10;30;21;0;20,54;71,63;2,1;2,47;2,637993681;1,201892301;0;0;0;0;72,05%
2024;10;30;22;0;20,37;73,01;2,04;2,33;2,488471772;1,20258841;0;0;0;0;72,04%
2024;10;30;23;0;20,21;74,14;1,92;2,17;2,31758959;1,203244307;0;0;0;0;72,02%
2024;10;31;0;0;20,08;74,45;1,83;2,06;2,20010809;1,203777751;0;0;0;0;72,01%
2024;10;31;1;0;19,95;75,03;1,76;1,97;2,103986863;1,204311668;0;0;0;0;72,00%
2024;10;31;2;0;19,82;75,49;1,8;2,02;2,157387544;1,204846059;0;0;0;0;71,98%
2024;10;31;3;0;19,69;76,36;1,87;2,09;2,232148499;1,205380925;0;0;0;0;71,97%
2024;10;31;4;0;19,59;77,33;1,79;1,99;2,125347135;1,205792683;0;0;0;0;71,96%
2024;10;31;5;0;19,47;78,49;1,69;1,86;1,986505363;1,206287164;0;0;0;0;71,95%
2024;10;31;6;0;19,3;80,07;1,72;1,88;2,007865635;1,206988374;0;0;0;0;71,93%
2024;10;31;7;63,12;19,14;81,63;1,83;2;2,136027272;1,207649081;0;230,7036;230,7036;4,210867688;71,91%
2024;10;31;8;294,42;19,46;80,63;1,97;2,08;2,221468363;1,206328389;0;1076,1051;1076,1051;19,65011612;71,95%
2024;10;31;9;488,33;19,93;76,95;1,98;2,03;2,168067681;1,204393852;0;1784,84615;1784,84615;32,61330682;71,99%
2024;10;31;10;651,4;20,7;70,21;1,91;2;2,136027272;1,201237876;0;2380,867;2380,867;43,55052911;72,07%
2024;10;31;11;762,45;21,33;65,37;1,73;1,86;1,986505363;1,198667991;0;2786,75475;2786,75475;51,01953817;72,13%
2024;10;31;12;804,5;21,74;64,22;1,61;1,83;1,954464954;1,197001424;0;2940,4475;2940,4475;53,86392332;72,17%
2024;10;31;13;775,15;22,05;63,29;1,85;2,13;2,274869044;1,195744411;0;2833,17325;2833,17325;51,92113566;72,21%
2024;10;31;14;674,47;22,19;64;2,3;2,74;2,926357362;1,195177592;0;2465,18785;2465,18785;45,18614247;72,22%
2024;10;31;15;512,45;22,17;64,98;2,85;3,44;3,673966907;1,195258533;16,99568936;1873,00475;1890,000439;34,64217303;72,22%
2024;10;31;16;306,27;21,97;66,63;3,43;4,05;4,325455225;1,196068548;46,9053883;1119,41685;1166,322238;21,37181894;72,20%
2024;10;31;17;87,43;21,56;69,65;4,03;4,63;4,944903134;1,197732517;83,48834984;319,55665;403,0449998;7,381247464;72,16%
2024;10;31;18;0;20,87;75,38;4,29;5,11;5,457549679;1,20054333;118,8640082;0;118,8640082;2,174758822;72,09%
2024;10;31;19;0;20,37;80,54;4,45;5,36;5,724553088;1,20258841;138,9885418;0;138,9885418;2,541197357;72,04%
2024;10;31;20;0;20,08;83,53;4,48;5,39;5,756593497;1,203777751;141,5873574;0;141,5873574;2,587670668;72,01%
2024;10;31;21;0;19,93;84,81;4,5;5,39;5,756593497;1,204393852;141,6598226;0;141,6598226;2,588455738;71,99%
2024;10;31;22;0;19,88;84,92;4,6;5,49;5,863394861;1,204599358;149,9973416;0;149,9973416;2,740611327;71,99%
2024;10;31;23;0;19,84;85,09;4,74;5,65;6,034277042;1,204763814;163,6454123;0;163,6454123;2,989809989;71,98%
2024;11;1;0;0;19,81;85,41;4,92;5,86;6,258559906;1,204887186;182,1394509;0;182,1394509;3,327558328;71,98%
2024;11;1;1;0;19,77;85,94;5,1;6,09;6,504203042;1,205051721;203,1461769;0;203,1461769;3,711130044;71,98%
2024;11;1;2;0;19,74;86,42;5,24;6,25;6,675085224;1,205175151;218,2078466;0;218,2078466;3,986114607;71,97%
2024;11;1;3;0;19,73;86,38;5,25;6,27;6,696445497;1,2052163;220,12052;0;220,12052;4,020998524;71,97%
2024;11;1;4;0;19,72;86,22;5,06;6,02;6,429442088;1,205257452;196,7134741;0;196,7134741;3,59336603;71,97%
2024;11;1;5;0;19,7;85,85;4,74;5,6;5,980876361;1,205339764;159,4206228;0;159,4206228;2,912056402;71,97%
2024;11;1;6;0;19,68;85,79;4,44;5,21;5,564351043;1,205422088;127,2109317;0;127,2109317;2,323633587;71,97%
2024;11;1;7;57,8;19,7;85,31;4,12;4,8;5,126465452;1,205339764;96,05413248;211,259;307,3131325;5,613534555;71,97%
2024;11;1;8;268,6;20,37;81,41;3,81;4,32;4,613818907;1,20258841;63,36045473;981,733;1045,093455;19,10796883;72,04%
2024;11;1;9;481,38;20,82;77,9;3,7;4,02;4,293414816;1,200747525;45,39181206;1759,4439;1804,835712;33,01933193;72,08%
2024;11;1;10;652,85;21,3;74,69;3,4;3,69;3,940970316;1,198790117;28,12069901;2386,16675;2414,287449;44,19861769;72,13%
2024;11;1;11;760,97;21,76;72,73;3,14;3,54;3,780768271;1,196920247;21,22108184;2781,34535;2802,566432;51,33960274;72,18%
2024;11;1;12;797,83;22,07;72,17;3,03;3,59;3,834168953;1,195663404;23,41041119;2916,06865;2939,479061;53,87080319;72,21%
2024;11;1;13;765,35;22,26;71,89;3,23;3,94;4,207973725;1,194894384;40,76944739;2797,35425;2838,123697;52,02698532;72,23%
2024;11;1;14;666,15;22,35;71,75;3,52;4,33;4,624499043;1,194530457;63,56169794;2434,77825;2498,339948;45,80395587;72,24%
2024;11;1;15;505,3;22,27;72,01;3,84;4,65;4,966263407;1,194853937;84,66354261;1846,8715;1931,535043;35,40837094;72,23%
2024;11;1;16;300,5;22,03;72,75;4,15;4,88;5,211906543;1,195825429;101,0967087;1098,3275;1199,424209;21,98020968;72,20%
2024;11;1;17;83,38;21,68;74,32;4,48;5,12;5,468229815;1,197245023;119,3110051;304,7539;424,0649051;7,767491388;72,17%
2024;11;1;18;0;21,15;77,95;4,48;5,35;5,713872952;1,199401121;137,8058938;0;137,8058938;2,522302546;72,12%
2024;11;1;19;0;20,78;81,22;4,53;5,49;5,863394861;1,200910931;149,5380567;0;149,5380567;2,735635546;72,08%
2024;11;1;20;0;20,58;82,67;4,51;5,45;5,820674315;1,201728628;146,3035607;0;146,3035607;2,675721314;72,06%
2024;11;1;21;0;20,46;83,17;4,42;5,31;5,671152406;1,202219781;134,881052;0;134,881052;2,46640616;72,05%
2024;11;1;22;0;20,38;83,45;4,27;5,1;5,446869543;1,20254744;118,2871352;0;118,2871352;2,162733158;72,04%
2024;11;1;23;0;20,3;83,64;4,11;4,86;5,19054627;1,202875277;100,2232123;0;100,2232123;1,832253294;72,03%
2024;11;2;0;0;20,21;83,8;3,96;4,65;4,966263407;1,203244307;85,25805753;0;85,25805753;1,558469686;72,02%
2024;11;2;1;0;20,15;83,54;3,85;4,52;4,827421634;1,203490453;76,40466318;0;76,40466318;1,396518228;72,02%
2024;11;2;2;0;20,1;83,22;3,73;4,36;4,656539452;1,203695652;65,95358998;0;65,95358998;1,205410663;72,01%
2024;11;2;3;0;20,02;83,04;3,64;4,23;4,51769768;1,204024116;57,85383647;0;57,85383647;1,057256836;72,00%
2024;11;2;4;0;19,91;83,09;3,65;4,23;4,51769768;1,204476046;57,87555189;0;57,87555189;1,057492095;71,99%
2024;11;2;5;0;19,82;83,41;3,79;4,4;4,699259998;1,204846059;68,58677541;0;68,58677541;1,253049053;71,98%
2024;11;2;6;0;19,76;83,52;3,95;4,59;4,902182588;1,205092861;81,2489748;0;81,2489748;1,484257921;71,98%
2024;11;2;7;59,58;19,86;82,69;3,92;4,58;4,891502452;1,204681581;80,53816049;217,7649;298,3030605;5,45016348;71,99%
2024;11;2;8;271,12;20,48;79,4;3,84;4,37;4,667219589;1,202137895;66,50626627;990,9436;1057,449866;19,33683959;72,05%
2024;11;2;9;480;20,87;77,13;3,73;4,05;4,325455225;1,20054333;47,08087271;1754,4;1801,480873;32,96024154;72,09%
2024;11;2;10;648,2;21,33;75,1;3,4;3,75;4,005051134;1,198667991;31,03846378;2369,171;2400,209464;43,94271808;72,13%
2024;11;2;11;755,08;21,73;74;3,12;3,61;3,855529225;1,197042017;24,34337237;2759,8174;2784,160772;51,00031356;72,17%
2024;11;2;12;790,4;22,01;73,12;3,05;3,65;3,898249771;1,195906458;26,16447087;2888,912;2915,076471;53,41914626;72,20%
2024;11;2;13;756,35;22,19;72,44;3,07;3,71;3,962330589;1,195177592;28,99599064;2764,45925;2793,455241;51,20318376;72,22%
2024;11;2;14;658,5;22,3;72,09;3,1;3,8;4,058451816;1,194732611;33,43462294;2406,8175;2440,252123;44,73589108;72,23%
2024;11;2;15;497,1;22,25;72,17;3,17;3,88;4,143892907;1,194934834;37,57001298;1816,9005;1854,470513;33,99470376;72,23%
2024;11;2;16;295,75;22,04;72,91;3,23;3,89;4,154573043;1,195784918;38,12450949;1080,96625;1119,090759;20,50833228;72,20%
2024;11;2;17;80,18;21,69;74,42;3,22;3,8;4,058451816;1,197204416;33,50379646;293,0579;326,5616965;5,981632252;72,17%
2024;11;2;18;0;21,14;77,44;3,05;3,74;3,994370998;1,199441877;30,56475748;0;30,56475748;0,559428153;72,11%
2024;11;2;19;0;20,73;80,65;3,06;3,68;3,93029018;1,201115251;27,6969157;0;27,6969157;0,506649697;72,07%
2024;11;2;20;0;20,46;82,86;2,99;3,51;3,748727862;1,202219781;20,01653656;0;20,01653656;0,36601812;72,05%
2024;11;2;21;0;20,26;84,19;2,76;3,2;3,417643635;1,203039262;8,344641322;0;8,344641322;0,152545974;72,03%
2024;11;2;22;0;20,15;84,71;2,38;2,74;2,926357362;1,203490453;0;0;0;0;72,02%
2024;11;2;23;0;20,1;84,84;1,97;2,22;2,370990272;1,203695652;0;0;0;0;72,01%
2024;11;3;0;0;19,99;85,31;1,71;1,91;2,039906044;1,204147336;0;0;0;0;72,00%
2024;11;3;1;0;19,83;86,06;1,63;1,8;1,922424545;1,204804935;0;0;0;0;71,98%
2024;11;3;2;0;19,6;87,47;1,77;1,94;2,071946454;1,205751494;0;0;0;0;71,96%
2024;11;3;3;0;19,31;89,53;2,21;2,44;2,605953271;1,206947104;0;0;0;0;71,93%
2024;11;3;4;0;19,03;91,67;2,68;2,98;3,182680635;1,208103737;2,424164398;0;2,424164398;0,04423977;71,90%
2024;11;3;5;0;18,91;92,73;3,11;3,5;3,738047725;1,208600116;19,69374788;0;19,69374788;0,359340921;71,89%
2024;11;3;6;0;18,94;92,22;3,5;3,98;4,250694271;1,208475983;43,43940193;0;43,43940193;0,792647808;71,89%
2024;11;3;7;45,88;18,93;92,19;3,63;4,15;4,432256589;1,208517358;53,23572938;167,6914;220,9271294;4,031247237;71,89%
2024;11;3;8;226,57;19,23;90,41;3,47;3,95;4,218653862;1,207277345;41,73944568;828,11335;869,8527957;15,87878747;71,92%
2024;11;3;9;406,62;19,62;87,74;3,37;3,56;3,802128544;1,205669126;22,25938541;1486,1961;1508,455485;27,55113544;71,96%
2024;11;3;10;557,22;20,18;82,72;3,06;3,21;3,428323771;1,203367368;8,669131075;2036,6391;2045,308231;37,38553507;72,02%
2024;11;3;11;609,47;20,92;75,49;2,57;2,68;2,862276544;1,200339205;0;2227,61285;2227,61285;40,75966132;72,09%
2024;11;3;12;656,17;21,6;70,31;1,97;2,15;2,296229317;1,197569975;0;2398,30135;2398,30135;43,92421965;72,16%
2024;11;3;13;638,45;21,97;69,18;1,61;1,86;1,986505363;1,196068548;0;2333,53475;2333,53475;42,75995136;72,20%
2024;11;3;14;507,25;22,21;67,77;1,61;1,83;1,954464954;1,195096662;0;1853,99875;1853,99875;33,98417353;72,22%
2024;11;3;15;353,08;22,25;68,48;1,77;2,08;2,221468363;1,194934834;0;1290,5074;1290,5074;23,65657283;72,23%
2024;11;3;16;206,62;22,14;69,18;2,17;2,57;2,744795044;1,195379965;0;755,1961;755,1961;13,84155613;72,21%
2024;11;3;17;58,03;21,81;70,97;2,76;3,33;3,556485407;1,196717352;12,7670727;212,09965;224,8667227;4,119569774;72,18%
2024;11;3;18;0;21,14;75,32;3,42;4,27;4,560418225;1,199441877;60,08413338;0;60,08413338;1,099722638;72,11%
2024;11;3;19;0;20,62;80,8;3,92;4,76;5,083744907;1,201565;92,88234449;0;92,88234449;1,698803936;72,06%
2024;11;3;20;0;20,38;83,06;4,1;4,93;5,265307225;1,20254744;105,3687811;0;105,3687811;1,926537119;72,04%
2024;11;3;21;0;20,29;83,61;4,06;4,87;5,201226407;1,202916269;100,9605116;0;100,9605116;1,845706774;72,03%
2024;11;3;22;0;20,23;83,78;3,79;4,51;4,816741498;1,203162281;75,71518464;0;75,71518464;1,384069732;72,02%
2024;11;3;23;0;20,17;83,74;3,39;3,98;4,250694271;1,203408394;43,25724434;0;43,25724434;0,790674357;72,02%
2024;11;4;0;0;20,11;83,49;2,83;3,27;3,492404589;1,203654607;10,68818822;0;10,68818822;0,195346985;72,01%
2024;11;4;1;0;20,06;83,25;2,37;2,7;2,883636817;1,203859862;0;0;0;0;72,01%
2024;11;4;2;0;20,01;83,14;2,06;2,33;2,488471772;1,204065186;0;0;0;0;72,00%
2024;11;4;3;0;19,94;83,43;1,97;2,22;2,370990272;1,204352759;0;0;0;0;71,99%
2024;11;4;4;0;19,86;84,06;2,11;2,37;2,531192317;1,204681581;0;0;0;0;71,99%
2024;11;4;5;0;19,82;84,51;2,17;2,44;2,605953271;1,204846059;0;0;0;0;71,98%
2024;11;4;6;0;19,79;85,06;2,31;2,59;2,766155317;1,204969448;0;0;0;0;71,98%
2024;11;4;7;32,17;19,8;85,49;2,45;2,77;2,958397771;1,204928315;0;117,58135;117,58135;2,148097861;71,98%
2024;11;4;8;175,55;19,98;85,02;2,49;2,84;3,033158726;1,204188415;0,186857385;641,63525;641,8221074;11,72840307;72,00%
2024;11;4;9;332,38;20,42;83,12;2,75;2,99;3,193360771;1,202383588;2,627330254;1214,8489;1217,47623;22,26127477;72,04%
2024;11;4;10;476,25;20,71;81,4;3,07;3,32;3,545805271;1,201196999;12,44772254;1740,69375;1753,141473;32,06869519;72,07%
2024;11;4;11;616,85;21,03;78,9;3,19;3,54;3,780768271;1,199890373;21,27374141;2254,58675;2275,860491;41,64882462;72,10%
2024;11;4;12;622;21,3;77,58;3,27;3,74;3,994370998;1,198790117;30,54814902;2273,41;2303,958149;42,17880743;72,13%
2024;11;4;13;583,7;21,54;76,73;3,42;3,99;4,261374407;1,197813804;43,60882742;2133,4235;2177,032327;39,868424;72,15%
2024;11;4;14;480,38;21,73;75,7;3,59;4,27;4,560418225;1,197042017;59,96391621;1755,7889;1815,752816;33,26099696;72,17%
2024;11;4;15;327,8;21,73;76;3,86;4,62;4,934222998;1,197042017;82,75386406;1198,109;1280,862864;23,46287195;72,17%
2024;11;4;16;188,82;21,6;77,55;4,17;4,95;5,286667497;1,197569975;106,4203051;690,1371;796,5574051;14,58872649;72,16%
2024;11;4;17;49,67;21,38;80,13;4,42;5,21;5,564351043;1,198464503;126,4766819;181,54385;308,0205319;5,639590135;72,14%
2024;11;4;18;0;20,94;84,54;4,32;5,42;5,788633906;1,200257574;143,6417817;0;143,6417817;2,628352947;72,09%
2024;11;4;19;0;20,7;88,08;4,37;5,51;5,884755133;1,201237876;151,2556209;0;151,2556209;2,76674939;72,07%
2024;11;4;20;0;20,51;90,76;4,33;5,41;5,77795377;1,202015085;143,0265003;0;143,0265003;2,615533597;72,05%
2024;11;4;21;0;20,59;91,6;4,49;5,69;6,076997588;1,201687717;166,6868842;0;166,6868842;3,04855081;72,06%
2024;11;4;22;0;20,65;92,31;5,06;6,41;6,845967406;1,201442308;232,8790351;0;232,8790351;4,259499407;72,07%
2024;11;4;23;0;20,67;93;5,71;7,2;7,689698178;1,201360527;313,5521411;0;313,5521411;5,73521882;72,07%
